x:-57.8760 y:636.0000 v:2.6598
x:-57.8077 y:637.0000 v:2.6636
x:-57.7390 y:638.0000 v:2.6675
x:-57.6697 y:639.0000 v:2.6713
x:-57.6000 y:640.0000 v:2.6752
x:-57.5297 y:641.0000 v:2.6791
x:-57.4590 y:642.0000 v:2.6829
x:-57.3877 y:643.0000 v:2.6868
x:-57.3160 y:644.0000 v:2.6906
x:-57.2437 y:645.0000 v:2.6945
x:-57.1710 y:646.0000 v:2.6983
x:-57.0977 y:647.0000 v:2.7022
x:-57.0240 y:648.0000 v:2.7060
x:-56.9497 y:649.0000 v:2.7099
x:-56.8750 y:650.0000 v:2.7138
x:-56.7997 y:651.0000 v:2.7176
x:-56.7240 y:652.0000 v:2.7214
x:-56.6477 y:653.0000 v:2.7253
x:-56.5710 y:654.0000 v:2.7291
x:-56.4937 y:655.0000 v:2.7330
x:-56.4160 y:656.0000 v:2.7368
x:-56.3377 y:657.0000 v:2.7407
x:-56.2590 y:658.0000 v:2.7445
x:-56.1797 y:659.0000 v:2.7484
x:-56.1000 y:660.0000 v:2.7522
x:-56.0197 y:661.0000 v:2.7560
x:-55.9390 y:662.0000 v:2.7599
x:-55.8577 y:663.0000 v:2.7637
x:-55.7760 y:664.0000 v:2.7676
x:-55.6937 y:665.0000 v:2.7714
x:-55.6110 y:666.0000 v:2.7752
x:-55.5277 y:667.0000 v:2.7791
x:-55.4440 y:668.0000 v:2.7829
x:-55.3597 y:669.0000 v:2.7867
x:-55.2750 y:670.0000 v:2.7906
x:-55.1897 y:671.0000 v:2.7944
x:-55.1040 y:672.0000 v:2.7982
x:-55.0177 y:673.0000 v:2.8020
x:-54.9310 y:674.0000 v:2.8059
x:-54.8437 y:675.0000 v:2.8097
x:-54.7560 y:676.0000 v:2.8135
x:-54.6677 y:677.0000 v:2.8173
x:-54.5790 y:678.0000 v:2.8212
x:-54.4897 y:679.0000 v:2.8250
x:-54.4000 y:680.0000 v:2.8288
x:-54.3097 y:681.0000 v:2.8326
x:-54.2190 y:682.0000 v:2.8364
x:-54.1277 y:683.0000 v:2.8403
x:-54.0360 y:684.0000 v:2.8441
x:-53.9437 y:685.0000 v:2.8479
x:-53.8510 y:686.0000 v:2.8517
x:-53.7577 y:687.0000 v:2.8555
x:-53.6640 y:688.0000 v:2.8593
x:-53.5697 y:689.0000 v:2.8631
x:-53.4750 y:690.0000 v:2.8670
x:-53.3797 y:691.0000 v:2.8708
x:-53.2840 y:692.0000 v:2.8746
x:-53.1877 y:693.0000 v:2.8784
x:-53.0910 y:694.0000 v:2.8822
x:-52.9937 y:695.0000 v:2.8860
x:-52.8960 y:696.0000 v:2.8898
x:-52.7977 y:697.0000 v:2.8936
x:-52.6990 y:698.0000 v:2.8974
x:-52.5997 y:699.0000 v:2.9012
x:-52.5000 y:700.0000 v:2.9050
x:-52.3997 y:701.0000 v:2.9088
x:-52.2990 y:702.0000 v:2.9126
x:-52.1977 y:703.0000 v:2.9164
x:-52.0960 y:704.0000 v:2.9202
x:-51.9937 y:705.0000 v:2.9240
x:-51.8910 y:706.0000 v:2.9278
x:-51.7877 y:707.0000 v:2.9316
x:-51.6840 y:708.0000 v:2.9354
x:-51.5797 y:709.0000 v:2.9392
x:-51.4750 y:710.0000 v:2.9430
x:-51.3697 y:711.0000 v:2.9467
x:-51.2640 y:712.0000 v:2.9505
x:-51.1577 y:713.0000 v:2.9543
x:-51.0510 y:714.0000 v:2.9581
x:-50.9437 y:715.0000 v:2.9619
x:-50.8360 y:716.0000 v:2.9657
x:-50.7277 y:717.0000 v:2.9695
x:-50.6190 y:718.0000 v:2.9732
x:-50.5097 y:719.0000 v:2.9770
x:-50.4000 y:720.0000 v:2.9808
x:-50.2897 y:721.0000 v:2.9846
x:-50.1790 y:722.0000 v:2.9884
x:-50.0677 y:723.0000 v:2.9921
x:-49.9560 y:724.0000 v:2.9959
x:-49.8437 y:725.0000 v:2.9997
x:-49.7310 y:726.0000 v:3.0035
x:-49.6177 y:727.0000 v:3.0072
x:-49.5040 y:728.0000 v:3.0110
x:-49.3897 y:729.0000 v:3.0148
x:-49.2750 y:730.0000 v:3.0186
x:-49.1597 y:731.0000 v:3.0223
x:-49.0440 y:732.0000 v:3.0261
x:-48.9277 y:733.0000 v:3.0299
x:-48.8110 y:734.0000 v:3.0336
x:-48.6937 y:735.0000 v:3.0374
x:-48.5760 y:736.0000 v:3.0412
x:-48.4577 y:737.0000 v:3.0449
x:-48.3390 y:738.0000 v:3.0487
x:-48.2197 y:739.0000 v:3.0524
x:-48.1000 y:740.0000 v:3.0562
x:-47.9797 y:741.0000 v:3.0600
x:-47.8590 y:742.0000 v:3.0637
x:-47.7377 y:743.0000 v:3.0675
x:-47.6160 y:744.0000 v:3.0712
x:-47.4937 y:745.0000 v:3.0750
x:-47.3710 y:746.0000 v:3.0787
x:-47.2477 y:747.0000 v:3.0825
x:-47.1240 y:748.0000 v:3.0862
x:-46.9997 y:749.0000 v:3.0900
x:-46.8750 y:750.0000 v:3.0938
x:-46.7497 y:751.0000 v:3.0975
x:-46.6240 y:752.0000 v:3.1012
x:-46.4977 y:753.0000 v:3.1050
x:-46.3710 y:754.0000 v:3.1087
x:-46.2437 y:755.0000 v:3.1125
x:-46.1160 y:756.0000 v:3.1162
x:-45.9877 y:757.0000 v:3.1200
x:-45.8590 y:758.0000 v:3.1237
x:-45.7297 y:759.0000 v:3.1275
x:-45.6000 y:760.0000 v:3.1312
x:-45.4697 y:761.0000 v:3.1349
x:-45.3390 y:762.0000 v:3.1387
x:-45.2077 y:763.0000 v:3.1424
x:-45.0760 y:764.0000 v:3.1462
x:-44.9437 y:765.0000 v:3.1499
x:-44.8110 y:766.0000 v:3.1536
x:-44.6777 y:767.0000 v:3.1574
x:-44.5440 y:768.0000 v:3.1611
x:-44.4097 y:769.0000 v:3.1648
x:-44.2750 y:770.0000 v:3.1686
x:-44.1397 y:771.0000 v:3.1723
x:-44.0040 y:772.0000 v:3.1760
x:-43.8677 y:773.0000 v:3.1797
x:-43.7310 y:774.0000 v:3.1835
x:-43.5937 y:775.0000 v:3.1872
x:-43.4560 y:776.0000 v:3.1909
x:-43.3177 y:777.0000 v:3.1946
x:-43.1790 y:778.0000 v:3.1984
x:-43.0397 y:779.0000 v:3.2021
x:-42.9000 y:780.0000 v:3.2058
x:-42.7597 y:781.0000 v:3.2095
x:-42.6190 y:782.0000 v:3.2132
x:-42.4777 y:783.0000 v:3.2170
x:-42.3360 y:784.0000 v:3.2207
x:-42.1937 y:785.0000 v:3.2244
x:-42.0510 y:786.0000 v:3.2281
x:-41.9077 y:787.0000 v:3.2318
x:-41.7640 y:788.0000 v:3.2355
x:-41.6197 y:789.0000 v:3.2392
x:-41.4750 y:790.0000 v:3.2430
x:-41.3297 y:791.0000 v:3.2467
x:-41.1840 y:792.0000 v:3.2504
x:-41.0377 y:793.0000 v:3.2541
x:-40.8910 y:794.0000 v:3.2578
x:-40.7437 y:795.0000 v:3.2615
x:-40.5960 y:796.0000 v:3.2652
x:-40.4477 y:797.0000 v:3.2689
x:-40.2990 y:798.0000 v:3.2726
x:-40.1497 y:799.0000 v:3.2763
x:-40.0000 y:800.0000 v:3.2800
x:-39.8497 y:801.0000 v:3.2837
x:-39.6990 y:802.0000 v:3.2874
x:-39.5477 y:803.0000 v:3.2911
x:-39.3960 y:804.0000 v:3.2948
x:-39.2437 y:805.0000 v:3.2985
x:-39.0910 y:806.0000 v:3.3022
x:-38.9377 y:807.0000 v:3.3059
x:-38.7840 y:808.0000 v:3.3096
x:-38.6297 y:809.0000 v:3.3133
x:-38.4750 y:810.0000 v:3.3170
x:-38.3197 y:811.0000 v:3.3206
x:-38.1640 y:812.0000 v:3.3243
x:-38.0077 y:813.0000 v:3.3280
x:-37.8510 y:814.0000 v:3.3317
x:-37.6937 y:815.0000 v:3.3354
x:-37.5360 y:816.0000 v:3.3391
x:-37.3777 y:817.0000 v:3.3428
x:-37.2190 y:818.0000 v:3.3464
x:-37.0597 y:819.0000 v:3.3501
x:-36.9000 y:820.0000 v:3.3538
x:-36.7397 y:821.0000 v:3.3575
x:-36.5790 y:822.0000 v:3.3612
x:-36.4177 y:823.0000 v:3.3648
x:-36.2560 y:824.0000 v:3.3685
x:-36.0937 y:825.0000 v:3.3722
x:-35.9310 y:826.0000 v:3.3759
x:-35.7677 y:827.0000 v:3.3795
x:-35.6040 y:828.0000 v:3.3832
x:-35.4397 y:829.0000 v:3.3869
x:-35.2750 y:830.0000 v:3.3906
x:-35.1097 y:831.0000 v:3.3942
x:-34.9440 y:832.0000 v:3.3979
x:-34.7777 y:833.0000 v:3.4016
x:-34.6110 y:834.0000 v:3.4052
x:-34.4437 y:835.0000 v:3.4089
x:-34.2760 y:836.0000 v:3.4126
x:-34.1077 y:837.0000 v:3.4162
x:-33.9390 y:838.0000 v:3.4199
x:-33.7697 y:839.0000 v:3.4235
x:-33.6000 y:840.0000 v:3.4272
x:-33.4297 y:841.0000 v:3.4309
x:-33.2590 y:842.0000 v:3.4345
x:-33.0877 y:843.0000 v:3.4382
x:-32.9160 y:844.0000 v:3.4418
x:-32.7437 y:845.0000 v:3.4455
x:-32.5710 y:846.0000 v:3.4491
x:-32.3977 y:847.0000 v:3.4528
x:-32.2240 y:848.0000 v:3.4564
x:-32.0497 y:849.0000 v:3.4601
x:-31.8750 y:850.0000 v:3.4638
x:-31.6997 y:851.0000 v:3.4674
x:-31.5240 y:852.0000 v:3.4710
x:-31.3477 y:853.0000 v:3.4747
x:-31.1710 y:854.0000 v:3.4783
x:-30.9937 y:855.0000 v:3.4820
x:-30.8160 y:856.0000 v:3.4856
x:-30.6377 y:857.0000 v:3.4893
x:-30.4590 y:858.0000 v:3.4929
x:-30.2797 y:859.0000 v:3.4966
x:-30.1000 y:860.0000 v:3.5002
x:-29.9197 y:861.0000 v:3.5038
x:-29.7390 y:862.0000 v:3.5075
x:-29.5577 y:863.0000 v:3.5111
x:-29.3760 y:864.0000 v:3.5148
x:-29.1937 y:865.0000 v:3.5184
x:-29.0110 y:866.0000 v:3.5220
x:-28.8277 y:867.0000 v:3.5257
x:-28.6440 y:868.0000 v:3.5293
x:-28.4597 y:869.0000 v:3.5329
x:-28.2750 y:870.0000 v:3.5366
x:-28.0897 y:871.0000 v:3.5402
x:-27.9040 y:872.0000 v:3.5438
x:-27.7177 y:873.0000 v:3.5474
x:-27.5310 y:874.0000 v:3.5511
x:-27.3437 y:875.0000 v:3.5547
x:-27.1560 y:876.0000 v:3.5583
x:-26.9677 y:877.0000 v:3.5619
x:-26.7790 y:878.0000 v:3.5656
x:-26.5897 y:879.0000 v:3.5692
x:-26.4000 y:880.0000 v:3.5728
x:-26.2097 y:881.0000 v:3.5764
x:-26.0190 y:882.0000 v:3.5800
x:-25.8277 y:883.0000 v:3.5837
x:-25.6360 y:884.0000 v:3.5873
x:-25.4437 y:885.0000 v:3.5909
x:-25.2510 y:886.0000 v:3.5945
x:-25.0577 y:887.0000 v:3.5981
x:-24.8640 y:888.0000 v:3.6017
x:-24.6697 y:889.0000 v:3.6053
x:-24.4750 y:890.0000 v:3.6090
x:-24.2797 y:891.0000 v:3.6126
x:-24.0840 y:892.0000 v:3.6162
x:-23.8877 y:893.0000 v:3.6198
x:-23.6910 y:894.0000 v:3.6234
x:-23.4937 y:895.0000 v:3.6270
x:-23.2960 y:896.0000 v:3.6306
x:-23.0977 y:897.0000 v:3.6342
x:-22.8990 y:898.0000 v:3.6378
x:-22.6997 y:899.0000 v:3.6414
x:-22.5000 y:900.0000 v:3.6450
x:-22.2997 y:901.0000 v:3.6486
x:-22.0990 y:902.0000 v:3.6522
x:-21.8977 y:903.0000 v:3.6558
x:-21.6960 y:904.0000 v:3.6594
x:-21.4937 y:905.0000 v:3.6630
x:-21.2910 y:906.0000 v:3.6666
x:-21.0877 y:907.0000 v:3.6702
x:-20.8840 y:908.0000 v:3.6738
x:-20.6797 y:909.0000 v:3.6774
x:-20.4750 y:910.0000 v:3.6810
x:-20.2697 y:911.0000 v:3.6845
x:-20.0640 y:912.0000 v:3.6881
x:-19.8577 y:913.0000 v:3.6917
x:-19.6510 y:914.0000 v:3.6953
x:-19.4437 y:915.0000 v:3.6989
x:-19.2360 y:916.0000 v:3.7025
x:-19.0277 y:917.0000 v:3.7061
x:-18.8190 y:918.0000 v:3.7096
x:-18.6097 y:919.0000 v:3.7132
x:-18.4000 y:920.0000 v:3.7168
x:-18.1897 y:921.0000 v:3.7204
x:-17.9790 y:922.0000 v:3.7240
x:-17.7677 y:923.0000 v:3.7275
x:-17.5560 y:924.0000 v:3.7311
x:-17.3437 y:925.0000 v:3.7347
x:-17.1310 y:926.0000 v:3.7383
x:-16.9177 y:927.0000 v:3.7418
x:-16.7040 y:928.0000 v:3.7454
x:-16.4897 y:929.0000 v:3.7490
x:-16.2750 y:930.0000 v:3.7526
x:-16.0597 y:931.0000 v:3.7561
x:-15.8440 y:932.0000 v:3.7597
x:-15.6277 y:933.0000 v:3.7633
x:-15.4110 y:934.0000 v:3.7668
x:-15.1937 y:935.0000 v:3.7704
x:-14.9760 y:936.0000 v:3.7740
x:-14.7577 y:937.0000 v:3.7775
x:-14.5390 y:938.0000 v:3.7811
x:-14.3197 y:939.0000 v:3.7846
x:-14.1000 y:940.0000 v:3.7882
x:-13.8797 y:941.0000 v:3.7918
x:-13.6590 y:942.0000 v:3.7953
x:-13.4377 y:943.0000 v:3.7989
x:-13.2160 y:944.0000 v:3.8024
x:-12.9937 y:945.0000 v:3.8060
x:-12.7710 y:946.0000 v:3.8095
x:-12.5477 y:947.0000 v:3.8131
x:-12.3240 y:948.0000 v:3.8166
x:-12.0997 y:949.0000 v:3.8202
x:-11.8750 y:950.0000 v:3.8238
x:-11.6497 y:951.0000 v:3.8273
x:-11.4240 y:952.0000 v:3.8308
x:-11.1977 y:953.0000 v:3.8344
x:-10.9710 y:954.0000 v:3.8379
x:-10.7437 y:955.0000 v:3.8415
x:-10.5160 y:956.0000 v:3.8450
x:-10.2877 y:957.0000 v:3.8486
x:-10.0590 y:958.0000 v:3.8521
x:-9.8297 y:959.0000 v:3.8557
x:-9.6000 y:960.0000 v:3.8592
x:-9.3697 y:961.0000 v:3.8627
x:-9.1390 y:962.0000 v:3.8663
x:-8.9077 y:963.0000 v:3.8698
x:-8.6760 y:964.0000 v:3.8734
x:-8.4437 y:965.0000 v:3.8769
x:-8.2110 y:966.0000 v:3.8804
x:-7.9777 y:967.0000 v:3.8840
x:-7.7440 y:968.0000 v:3.8875
x:-7.5097 y:969.0000 v:3.8910
x:-7.2750 y:970.0000 v:3.8946
x:-7.0397 y:971.0000 v:3.8981
x:-6.8040 y:972.0000 v:3.9016
x:-6.5677 y:973.0000 v:3.9051
x:-6.3310 y:974.0000 v:3.9087
x:-6.0937 y:975.0000 v:3.9122
x:-5.8560 y:976.0000 v:3.9157
x:-5.6177 y:977.0000 v:3.9192
x:-5.3790 y:978.0000 v:3.9228
x:-5.1397 y:979.0000 v:3.9263
x:-4.9000 y:980.0000 v:3.9298
x:-4.6597 y:981.0000 v:3.9333
x:-4.4190 y:982.0000 v:3.9368
x:-4.1777 y:983.0000 v:3.9404
x:-3.9360 y:984.0000 v:3.9439
x:-3.6937 y:985.0000 v:3.9474
x:-3.4510 y:986.0000 v:3.9509
x:-3.2077 y:987.0000 v:3.9544
x:-2.9640 y:988.0000 v:3.9579
x:-2.7197 y:989.0000 v:3.9614
x:-2.4750 y:990.0000 v:3.9650
x:-2.2297 y:991.0000 v:3.9685
x:-1.9840 y:992.0000 v:3.9720
x:-1.7377 y:993.0000 v:3.9755
x:-1.4910 y:994.0000 v:3.9790
x:-1.2437 y:995.0000 v:3.9825
x:-0.9960 y:996.0000 v:3.9860
x:-0.7477 y:997.0000 v:3.9895
x:-0.4990 y:998.0000 v:3.9930
x:-0.2497 y:999.0000 v:3.9965
x:0.0000 y:1000.0000 v:4.0000
x:0.2510 y:1001.0010 v:4.0035
x:0.5040 y:1002.0040 v:4.0070
x:0.7590 y:1003.0090 v:4.0105
x:1.0160 y:1004.0159 v:4.0140
x:1.2749 y:1005.0249 v:4.0175
x:1.5358 y:1006.0358 v:4.0211
x:1.7987 y:1007.0487 v:4.0246
x:2.0636 y:1008.0635 v:4.0281
x:2.3305 y:1009.0803 v:4.0316
x:2.5992 y:1010.0990 v:4.0351
x:2.8700 y:1011.1197 v:4.0387
x:3.1427 y:1012.1423 v:4.0422
x:3.4174 y:1013.1668 v:4.0457
x:3.6939 y:1014.1933 v:4.0493
x:3.9725 y:1015.2216 v:4.0528
x:4.2529 y:1016.2519 v:4.0564
x:4.5353 y:1017.2841 v:4.0599
x:4.8196 y:1018.3182 v:4.0635
x:5.1059 y:1019.3541 v:4.0670
x:5.3940 y:1020.3920 v:4.0706
x:5.6841 y:1021.4317 v:4.0741
x:5.9760 y:1022.4734 v:4.0777
x:6.2699 y:1023.5168 v:4.0813
x:6.5656 y:1024.5622 v:4.0848
x:6.8633 y:1025.6094 v:4.0884
x:7.1628 y:1026.6584 v:4.0920
x:7.4642 y:1027.7093 v:4.0956
x:7.7675 y:1028.7620 v:4.0991
x:8.0727 y:1029.8166 v:4.1027
x:8.3797 y:1030.8730 v:4.1063
x:8.6887 y:1031.9312 v:4.1099
x:8.9994 y:1032.9912 v:4.1135
x:9.3120 y:1034.0531 v:4.1171
x:9.6265 y:1035.1167 v:4.1207
x:9.9428 y:1036.1821 v:4.1243
x:10.2610 y:1037.2493 v:4.1279
x:10.5810 y:1038.3183 v:4.1315
x:10.9028 y:1039.3891 v:4.1351
x:11.2265 y:1040.4617 v:4.1387
x:11.5520 y:1041.5360 v:4.1423
x:11.8793 y:1042.6121 v:4.1459
x:12.2084 y:1043.6899 v:4.1495
x:12.5394 y:1044.7695 v:4.1531
x:12.8721 y:1045.8508 v:4.1567
x:13.2067 y:1046.9339 v:4.1604
x:13.5430 y:1048.0187 v:4.1640
x:13.8811 y:1049.1052 v:4.1676
x:14.2211 y:1050.1934 v:4.1712
x:14.5628 y:1051.2834 v:4.1749
x:14.9062 y:1052.3750 v:4.1785
x:15.2515 y:1053.4683 v:4.1821
x:15.5985 y:1054.5634 v:4.1858
x:15.9473 y:1055.6601 v:4.1894
x:16.2979 y:1056.7585 v:4.1931
x:16.6502 y:1057.8586 v:4.1967
x:17.0043 y:1058.9604 v:4.2004
x:17.3601 y:1060.0638 v:4.2040
x:17.7177 y:1061.1689 v:4.2077
x:18.0770 y:1062.2756 v:4.2113
x:18.4380 y:1063.3840 v:4.2150
x:18.8008 y:1064.4940 v:4.2186
x:19.1653 y:1065.6057 v:4.2223
x:19.5315 y:1066.7190 v:4.2260
x:19.8994 y:1067.8339 v:4.2296
x:20.2690 y:1068.9504 v:4.2333
x:20.6404 y:1070.0685 v:4.2370
x:21.0134 y:1071.1882 v:4.2406
x:21.3882 y:1072.3096 v:4.2443
x:21.7646 y:1073.4325 v:4.2480
x:22.1427 y:1074.5570 v:4.2517
x:22.5226 y:1075.6831 v:4.2553
x:22.9041 y:1076.8108 v:4.2590
x:23.2872 y:1077.9400 v:4.2627
x:23.6721 y:1079.0708 v:4.2664
x:24.0586 y:1080.2031 v:4.2701
x:24.4468 y:1081.3370 v:4.2738
x:24.8366 y:1082.4725 v:4.2775
x:25.2281 y:1083.6094 v:4.2812
x:25.6212 y:1084.7480 v:4.2849
x:26.0160 y:1085.8880 v:4.2886
x:26.4124 y:1087.0296 v:4.2923
x:26.8105 y:1088.1726 v:4.2960
x:27.2102 y:1089.3172 v:4.2997
x:27.6115 y:1090.4633 v:4.3034
x:28.0144 y:1091.6109 v:4.3071
x:28.4190 y:1092.7599 v:4.3108
x:28.8251 y:1093.9105 v:4.3145
x:29.2329 y:1095.0625 v:4.3183
x:29.6423 y:1096.2160 v:4.3220
x:30.0532 y:1097.3710 v:4.3257
x:30.4658 y:1098.5274 v:4.3294
x:30.8800 y:1099.6853 v:4.3331
x:31.2957 y:1100.8446 v:4.3369
x:31.7131 y:1102.0054 v:4.3406
x:32.1320 y:1103.1676 v:4.3443
x:32.5524 y:1104.3313 v:4.3481
x:32.9745 y:1105.4963 v:4.3518
x:33.3981 y:1106.6628 v:4.3555
x:33.8233 y:1107.8307 v:4.3593
x:34.2500 y:1109.0000 v:4.3630
x:34.6783 y:1110.1707 v:4.3667
x:35.1081 y:1111.3428 v:4.3705
x:35.5395 y:1112.5163 v:4.3742
x:35.9724 y:1113.6911 v:4.3780
x:36.4068 y:1114.8674 v:4.3817
x:36.8427 y:1116.0450 v:4.3855
x:37.2802 y:1117.2240 v:4.3892
x:37.7192 y:1118.4043 v:4.3930
x:38.1597 y:1119.5860 v:4.3967
x:38.6017 y:1120.7690 v:4.4005
x:39.0453 y:1121.9534 v:4.4042
x:39.4903 y:1123.1391 v:4.4080
x:39.9368 y:1124.3261 v:4.4118
x:40.3848 y:1125.5145 v:4.4155
x:40.8343 y:1126.7041 v:4.4193
x:41.2853 y:1127.8951 v:4.4231
x:41.7378 y:1129.0874 v:4.4268
x:42.1917 y:1130.2810 v:4.4306
x:42.6471 y:1131.4758 v:4.4344
x:43.1040 y:1132.6720 v:4.4381
x:43.5623 y:1133.8694 v:4.4419
x:44.0221 y:1135.0682 v:4.4457
x:44.4833 y:1136.2681 v:4.4495
x:44.9460 y:1137.4694 v:4.4533
x:45.4102 y:1138.6719 v:4.4570
x:45.8757 y:1139.8756 v:4.4608
x:46.3427 y:1141.0806 v:4.4646
x:46.8111 y:1142.2868 v:4.4684
x:47.2810 y:1143.4943 v:4.4722
x:47.7522 y:1144.7030 v:4.4760
x:48.2249 y:1145.9129 v:4.4797
x:48.6990 y:1147.1240 v:4.4835
x:49.1745 y:1148.3364 v:4.4873
x:49.6514 y:1149.5499 v:4.4911
x:50.1297 y:1150.7646 v:4.4949
x:50.6094 y:1151.9805 v:4.4987
x:51.0905 y:1153.1976 v:4.5025
x:51.5729 y:1154.4159 v:4.5063
x:52.0568 y:1155.6354 v:4.5101
x:52.5420 y:1156.8560 v:4.5139
x:53.0286 y:1158.0778 v:4.5177
x:53.5165 y:1159.3007 v:4.5215
x:54.0058 y:1160.5248 v:4.5253
x:54.4965 y:1161.7500 v:4.5291
x:54.9885 y:1162.9764 v:4.5329
x:55.4819 y:1164.2039 v:4.5367
x:55.9766 y:1165.4325 v:4.5406
x:56.4727 y:1166.6622 v:4.5444
x:56.9700 y:1167.8931 v:4.5482
x:57.4687 y:1169.1250 v:4.5520
x:57.9688 y:1170.3580 v:4.5558
x:58.4701 y:1171.5922 v:4.5596
x:58.9728 y:1172.8274 v:4.5635
x:59.4768 y:1174.0637 v:4.5673
x:59.9821 y:1175.3011 v:4.5711
x:60.4887 y:1176.5396 v:4.5749
x:60.9966 y:1177.7791 v:4.5787
x:61.5058 y:1179.0197 v:4.5826
x:62.0162 y:1180.2613 v:4.5864
x:62.5280 y:1181.5040 v:4.5902
x:63.0410 y:1182.7477 v:4.5940
x:63.5554 y:1183.9925 v:4.5979
x:64.0709 y:1185.2383 v:4.6017
x:64.5878 y:1186.4851 v:4.6055
x:65.1059 y:1187.7329 v:4.6094
x:65.6253 y:1188.9817 v:4.6132
x:66.1459 y:1190.2315 v:4.6170
x:66.6678 y:1191.4824 v:4.6209
x:67.1909 y:1192.7342 v:4.6247
x:67.7152 y:1193.9870 v:4.6285
x:68.2408 y:1195.2408 v:4.6324
x:68.7677 y:1196.4956 v:4.6362
x:69.2957 y:1197.7513 v:4.6400
x:69.8250 y:1199.0080 v:4.6439
x:70.3555 y:1200.2656 v:4.6477
x:70.8872 y:1201.5242 v:4.6516
x:71.4201 y:1202.7838 v:4.6554
x:71.9542 y:1204.0442 v:4.6592
x:72.4895 y:1205.3057 v:4.6631
x:73.0260 y:1206.5680 v:4.6669
x:73.5637 y:1207.8313 v:4.6708
x:74.1026 y:1209.0954 v:4.6746
x:74.6426 y:1210.3605 v:4.6785
x:75.1839 y:1211.6265 v:4.6823
x:75.7263 y:1212.8934 v:4.6862
x:76.2699 y:1214.1611 v:4.6900
x:76.8146 y:1215.4298 v:4.6939
x:77.3605 y:1216.6993 v:4.6977
x:77.9075 y:1217.9697 v:4.7016
x:78.4557 y:1219.2410 v:4.7054
x:79.0051 y:1220.5131 v:4.7093
x:79.5556 y:1221.7861 v:4.7131
x:80.1072 y:1223.0599 v:4.7170
x:80.6600 y:1224.3346 v:4.7209
x:81.2138 y:1225.6101 v:4.7247
x:81.7688 y:1226.8865 v:4.7286
x:82.3250 y:1228.1636 v:4.7324
x:82.8822 y:1229.4416 v:4.7363
x:83.4406 y:1230.7204 v:4.7401
x:84.0000 y:1232.0000 v:4.7440
x:84.5605 y:1233.2804 v:4.7479
x:85.1222 y:1234.5616 v:4.7517
x:85.6849 y:1235.8436 v:4.7556
x:86.2488 y:1237.1263 v:4.7594
x:86.8137 y:1238.4099 v:4.7633
x:87.3796 y:1239.6942 v:4.7672
x:87.9467 y:1240.9793 v:4.7710
x:88.5148 y:1242.2651 v:4.7749
x:89.0840 y:1243.5517 v:4.7788
x:89.6542 y:1244.8390 v:4.7826
x:90.2256 y:1246.1271 v:4.7865
x:90.7979 y:1247.4159 v:4.7904
x:91.3713 y:1248.7054 v:4.7942
x:91.9457 y:1249.9957 v:4.7981
x:92.5212 y:1251.2866 v:4.8020
x:93.0977 y:1252.5783 v:4.8058
x:93.6753 y:1253.8707 v:4.8097
x:94.2538 y:1255.1638 v:4.8136
x:94.8334 y:1256.4575 v:4.8174
x:95.4140 y:1257.7520 v:4.8213
x:95.9956 y:1259.0471 v:4.8252
x:96.5782 y:1260.3430 v:4.8290
x:97.1618 y:1261.6394 v:4.8329
x:97.7464 y:1262.9366 v:4.8368
x:98.3320 y:1264.2344 v:4.8407
x:98.9186 y:1265.5328 v:4.8445
x:99.5062 y:1266.8319 v:4.8484
x:100.0947 y:1268.1316 v:4.8523
x:100.6843 y:1269.4320 v:4.8561
x:101.2747 y:1270.7330 v:4.8600
x:101.8662 y:1272.0346 v:4.8639
x:102.4586 y:1273.3368 v:4.8678
x:103.0520 y:1274.6397 v:4.8716
x:103.6463 y:1275.9431 v:4.8755
x:104.2416 y:1277.2471 v:4.8794
x:104.8378 y:1278.5517 v:4.8833
x:105.4350 y:1279.8569 v:4.8871
x:106.0330 y:1281.1627 v:4.8910
x:106.6321 y:1282.4691 v:4.8949
x:107.2320 y:1283.7760 v:4.8988
x:107.8329 y:1285.0835 v:4.9026
x:108.4346 y:1286.3915 v:4.9065
x:109.0373 y:1287.7001 v:4.9104
x:109.6409 y:1289.0092 v:4.9143
x:110.2454 y:1290.3189 v:4.9181
x:110.8508 y:1291.6291 v:4.9220
x:111.4571 y:1292.9398 v:4.9259
x:112.0643 y:1294.2510 v:4.9298
x:112.6723 y:1295.5628 v:4.9336
x:113.2812 y:1296.8750 v:4.9375
x:113.8911 y:1298.1877 v:4.9414
x:114.5017 y:1299.5010 v:4.9452
x:115.1133 y:1300.8147 v:4.9491
x:115.7257 y:1302.1289 v:4.9530
x:116.3390 y:1303.4436 v:4.9569
x:116.9531 y:1304.7588 v:4.9607
x:117.5681 y:1306.0744 v:4.9646
x:118.1839 y:1307.3905 v:4.9685
x:118.8005 y:1308.7070 v:4.9724
x:119.4180 y:1310.0240 v:4.9762
x:120.0363 y:1311.3414 v:4.9801
x:120.6555 y:1312.6593 v:4.9840
x:121.2754 y:1313.9776 v:4.9879
x:121.8962 y:1315.2963 v:4.9917
x:122.5178 y:1316.6154 v:4.9956
x:123.1402 y:1317.9349 v:4.9995
x:123.7634 y:1319.2548 v:5.0034
x:124.3874 y:1320.5752 v:5.0072
x:125.0122 y:1321.8959 v:5.0111
x:125.6377 y:1323.2170 v:5.0150
x:126.2641 y:1324.5385 v:5.0189
